Ensembl_gene,Symbol,RNA_Seq_Enrich,RNA_Seq_Hedges_g,RNA_Seq_Var_g,RNA_Seq_SEg
ENSMUSG00000087095,Emx2os,-0.05796968027476858,-0.4411593887016647,0.2263470722554722,0.4757594689078423
ENSMUSG00000087679,C330006A16Rik,-0.19503593231374272,-0.4412402782061926,0.22634917157523254,0.47576167518541523
ENSMUSG00000027309,4930402H24Rik,-0.1482905684932856,-0.44124481904466906,0.2263492894347115,0.4757617990493893
ENSMUSG00000028098,Rnf115,-0.14342188004600054,-0.44135051793756247,0.22635203323912303,0.47576468263115435
ENSMUSG00000091553,Serpina3e-ps,-0.36938089038698574,-0.44143416650776346,0.22635420511196566,0.4757669651331055
ENSMUSG00000019577,Pdk4,-0.17548240870142884,-0.441479249324649,0.22635537582443188,0.47576819547383775
ENSMUSG00000087410,2310065F04Rik,-0.020194340802230003,-0.4415061005119165,0.2263560731539902,0.47576892831918965
ENSMUSG00000028756,Pink1,-0.18676179767100098,-0.44161092695161025,0.22635879591910263,0.47577178974704104
ENSMUSG00000078817,Nlrp12,-0.016378873203710002,-0.4416123611173312,0.22635883317464858,0.4757718288997874
ENSMUSG00000071015,Gm136,-0.023117785253360043,-0.4416517821310874,0.22635985726782337,0.4757729051425936
ENSMUSG00000030172,Erc1,-0.15539319956014275,-0.44166391289442763,0.22636017242351897,0.4757732363463911
ENSMUSG00000041827,Oasl1,-0.051836836290818575,-0.441716905021432,0.22636154925376886,0.47577468328376704
ENSMUSG00000084967,Gm12296,-0.01653446390852,-0.4417369664033383,0.22636207052746038,0.47577523109916137
ENSMUSG00000084899,Gm15344,-0.8237745160410286,-0.44218877258483524,0.22637381650136798,0.47578757497581625
ENSMUSG00000021795,Sftpd,-0.07394772581922002,-0.4423420917911508,0.22637780519460585,0.47579176663179645
ENSMUSG00000025912,Mybl1,-0.11888132238391425,-0.4424193260330348,0.22637981501452803,0.47579387870644996
ENSMUSG00000052334,1700024B05Rik,-0.06972944948887001,-0.44254406052225775,0.22638306164558694,0.4757972904983665
ENSMUSG00000015750,Aph1a,-0.10821640494699913,-0.4429812557344118,0.22639444833466074,0.47580925625155795
ENSMUSG00000090397,Gm17096,-0.15889230298971424,-0.4431424291166002,0.2263986489096997,0.47581367036866407
ENSMUSG00000084938,BB557941,-0.058225366796814254,-0.4432263022633128,0.2264008354548364,0.47581596805365456
ENSMUSG00000042529,Kcnj12,-0.11838777700948572,-0.44401294615154663,0.2264213631410766,0.47583753860017874
ENSMUSG00000021585,Cast,-0.2785480990738569,-0.444270129687235,0.22642808231113942,0.47584459890928615
ENSMUSG00000085120,Gm16086,-0.07715636168360002,-0.4443173888448859,0.22642931742577546,0.4758458967205407
ENSMUSG00000030851,Ldhc,-0.11380655485243993,-0.4444480356743827,0.22643273255474253,0.4758494851891116
ENSMUSG00000096980,AC113955.1,-0.2253461337664282,-0.4445146325048196,0.22643447379286247,0.4758513147957694
ENSMUSG00000056553,Ptprn2,-0.0813836145399991,-0.4445421386841773,0.22643519304448032,0.4758520705476444
ENSMUSG00000021624,Cd180,-0.03598387982598575,-0.4446522214660472,0.22643807201473878,0.47585509560657097
ENSMUSG00000032553,Srprb,-0.05261997860593287,-0.44468477639654747,0.22643892355309636,0.47585599035117376
ENSMUSG00000031710,Ucp1,-0.009203389991489994,-0.44495092739473147,0.22644588759517234,0.4758633076789724
ENSMUSG00000022485,Hoxc5,-0.003682258594140002,-0.4449513667846178,0.22644589909558613,0.4758633197627089
ENSMUSG00000022315,Slc30a8,-0.005666146266639999,-0.44522357754552877,0.22645302601320202,0.4758708081120358
ENSMUSG00000037260,Hgsnat,-0.10896889245571373,-0.4452637320929127,0.2264540776930511,0.47587191311638793
ENSMUSG00000021804,Rgr,-0.0066646974589299884,-0.44536096804038405,0.22645662477353815,0.47587458933372156
ENSMUSG00000024401,Tnf,-0.0067063669652000085,-0.445366706833761,0.22645677511771697,0.47587474729987195
ENSMUSG00000042404,Dennd4b,-0.1297111695181421,-0.4454320040657707,0.2264584859027199,0.47587654481253844
ENSMUSG00000004654,Ghrhr,-0.15040337239386287,-0.44553365280346235,0.22646114959490662,0.4758793435261785
ENSMUSG00000062694,Cav3,-0.0448863087622,-0.44560715260796796,0.2264630760265238,0.4758813675975598
ENSMUSG00000040485,Lrrc52,-0.009414067820300007,-0.4457405557065819,0.22646657333670708,0.47588504214432614
ENSMUSG00000040314,Ctsg,-0.053085231208870015,-0.44590879249501253,0.2264709853432585,0.4758896777019423
ENSMUSG00000020850,Prpf8,-0.07955587403800024,-0.4460241251295645,0.22647401090129476,0.4758928565352655
ENSMUSG00000070504,Fcrl6,-0.030706397018600007,-0.44642960000300846,0.226484654064861,0.4759040387145932
ENSMUSG00000027483,Bpifa1,-0.06504930214067998,-0.44652578528408476,0.22648718021676462,0.4759066927631556
ENSMUSG00000087082,Gm15423,-0.007491330326370005,-0.4466404236372602,0.22649019171980295,0.4759098567163775
ENSMUSG00000085147,Gm12609,-0.01629391288560003,-0.44669869163547127,0.22649172269280204,0.47591146518318095
ENSMUSG00000094559,Cyp2d34,-0.08717387609461849,-0.44700845568779146,0.22649986499714156,0.4759200195380959
ENSMUSG00000093675,Gm20618,-0.028047874047799987,-0.44714731631220683,0.2265035168509305,0.4759238561481558
ENSMUSG00000041449,Serpina3h,-0.22189612267318565,-0.4472081550401132,0.22650511718767088,0.475925537440124
ENSMUSG00000087047,1700110K17Rik,-0.021294808920871378,-0.4472718407215198,0.2265067926455543,0.47592729764697705
ENSMUSG00000042708,Shcbp1l,-0.12559370247141427,-0.44772245181653286,0.2265186542443246,0.47593975904974006
ENSMUSG00000061864,Galntl6,-0.25771716784575727,-0.4478493303188381,0.22652199626804295,0.4759432700102429
ENSMUSG00000097339,AC111080.1,-0.05271521433332857,-0.4479003590908981,0.22652334065059365,0.47594468234301524
ENSMUSG00000030050,Gkn1,-0.06736963465808135,-0.4480157199161071,0.22652638046289342,0.4759478757835709
ENSMUSG00000053442,4930597O21Rik,-0.034083379442509984,-0.44811010619247377,0.22652886816818407,0.47595048919838717
ENSMUSG00000084850,Gm12092,-0.05439221344938577,-0.44837758622101925,0.22653592089034755,0.4759578982329714
ENSMUSG00000066800,Rnasel,-0.16502726445094296,-0.4485025290210486,0.22653921673484426,0.47596136054814814
ENSMUSG00000016664,Pacsin2,-0.12666571837885687,-0.4488056722534696,0.22654721711450934,0.475969764916333
ENSMUSG00000003665,Has1,-0.07212815412835721,-0.4493142537549991,0.22656065144334825,0.4759838772934943
ENSMUSG00000056332,Gm16294,-0.04519773661609999,-0.44936187678763306,0.22656191019872154,0.4759851995584753
ENSMUSG00000044548,Dact1,-0.1084391841949286,-0.4496465508269643,0.22656943738579455,0.47599310644776627
ENSMUSG00000062593,Lilrb4,-0.08905634181558575,-0.4496804680439267,0.2265703345231363,0.47599404883163854
ENSMUSG00000087586,Gm6938,-0.09178600275304286,-0.4498269600816901,0.22657421013125773,0.47599811988206187
ENSMUSG00000021306,Gpr137b,-0.17212529472771365,-0.4500327687084098,0.22657965715758194,0.4760038415365804
ENSMUSG00000037661,Gpr160,-0.017349373568312863,-0.4501429225099621,0.22658257356271289,0.4760069049527673
ENSMUSG00000085382,Gm13861,-0.19942436819830012,-0.45017928362808796,0.22658353640748022,0.47600791632858397
ENSMUSG00000020459,Mtif2,-0.16416661167814306,-0.45022363758868617,0.22658471100852992,0.47600915013109774
ENSMUSG00000096446,Gm8104,-0.0780311041312686,-0.4503912039720516,0.22658914961946539,0.47601381242508645
ENSMUSG00000008763,Man1a2,-0.2509480212077144,-0.4506346300174287,0.22659560059462863,0.47602058841464895
ENSMUSG00000035745,Grin3b,-0.07132169525903427,-0.45077761743620254,0.22659939149493788,0.4760245702639076
ENSMUSG00000014956,Ppp1cb,-0.2065554013169999,-0.4508850522095069,0.22660224061036466,0.4760275628683329
ENSMUSG00000086125,Gm15942,-0.06844819103759997,-0.45090178430230465,0.22660268439804207,0.4760280290046397
ENSMUSG00000090244,Gm16572,-0.13498999624759989,-0.45097908549690807,0.2266047348824134,0.4760301827430834
ENSMUSG00000048490,Nrip1,-0.05447655343485713,-0.4510201332515133,0.22660582385425415,0.47603132654716557
ENSMUSG00000030967,Zranb1,-0.3078238274121432,-0.4514463677831355,0.22661713745385337,0.4760432096499785
ENSMUSG00000037062,Sh3glb1,-0.19923188978557116,-0.4516376226583805,0.22662221743079242,0.47604854524595747
ENSMUSG00000049686,Orai1,-0.20007171735114282,-0.45179002551955644,0.22662626698839383,0.4760527985301566
ENSMUSG00000024530,Slmo1,-0.15821960803942892,-0.451822125538623,0.22662712010507846,0.4760536945608956
ENSMUSG00000027831,Veph1,-0.008873439768389998,-0.45211115934530727,0.2266348044367937,0.47606176535906947
ENSMUSG00000021953,Tdh,-0.011562644687940007,-0.4521767657892727,0.22663654935194338,0.4760635980118028
ENSMUSG00000091271,Gm17104,-0.14188647934999998,-0.4522526355546049,0.22663856755330924,0.4760657176832934
ENSMUSG00000044244,Il20rb,-0.034574502104969984,-0.45227869917779306,0.22663926094636427,0.4760664459362414
ENSMUSG00000031490,Eif4ebp1,-0.19577080599038554,-0.45240920297482495,0.22664273345243366,0.47607009300357617
ENSMUSG00000097736,AC164612.1,-0.10595295878565714,-0.45242843458637577,0.2266432452608443,0.4760706305379952
ENSMUSG00000071714,Csf2rb2,-0.06196981405548424,-0.45246541411282176,0.226644229453374,0.47607166419917707
ENSMUSG00000063434,Sorcs3,-0.11378624021914252,-0.45261501628691136,0.22664821186514206,0.4760758467567348
ENSMUSG00000079528,1700021O21Rik,-0.09342876125049998,-0.4526719513885259,0.22664972782412718,0.4760774388942698
ENSMUSG00000022305,Lrp12,-0.0858456662308571,-0.4529206158393521,0.2266563510205508,0.4760843948509033
ENSMUSG00000050973,Gdpgp1,-0.06759659340137994,-0.4530281991427215,0.2266592176372037,0.47608740545954764
ENSMUSG00000059203,Il1rapl2,-0.15980241634472847,-0.45303570710022734,0.2266594177163009,0.47608761558803536
ENSMUSG00000024335,Brd2,-0.08970929397057148,-0.45305622431596826,0.22665996449523146,0.47608818982960655
ENSMUSG00000029671,Wnt16,-0.018416359786684273,-0.4531642438932965,0.22666284359970035,0.47609121352919376
ENSMUSG00000051081,Gm4847,-0.01052744479905001,-0.4533146405145746,0.22666685334562608,0.4760954246216047
ENSMUSG00000029826,Zc3hav1,-0.11485891030101425,-0.45377980384138333,0.22667926355355156,0.4761084577630937
ENSMUSG00000078519,2310026L22Rik,-0.09853119592500004,-0.45383815807287126,0.22668082129910014,0.476110093674877
ENSMUSG00000032006,Pdgfd,-0.19491891465112832,-0.45393408033705696,0.22668338234523172,0.47611278321972383
ENSMUSG00000024186,Rgs11,-0.31188590161828644,-0.4539402661759022,0.2266835475206552,0.47611295668218817
ENSMUSG00000043289,Mei4,-0.06640791501328858,-0.45441004495349063,0.2266960982176783,0.47612613687727573
ENSMUSG00000084754,Gm12532,-0.009773600965122857,-0.4544370037249121,0.22669681884708542,0.4761268936398
ENSMUSG00000064330,Pde6h,-0.025022090941238577,-0.45496859723942856,0.22671103749766006,0.47614182498249413
ENSMUSG00000074634,Gm7120,-0.2373261632643855,-0.45500408778237955,0.22671198736309128,0.47614282244206024
ENSMUSG00000086172,2700068H02Rik,-0.024859254893119992,-0.45501404749810537,0.2267122539372658,0.47614310237287466
ENSMUSG00000093948,Gm10378,-0.06720758743697001,-0.45503499738518066,0.22671281468505175,0.47614369121626693
ENSMUSG00000044786,Zfp36,-0.10377540817144848,-0.4554198772642848,0.22672312103099543,0.4761545138198266
ENSMUSG00000079845,Xlr4a,-0.2593361261047614,-0.45547215554838505,0.22672452161548,0.47615598454233465
ENSMUSG00000037347,Chst7,-0.05481161638803711,-0.45552214765533694,0.22672586110149878,0.47615739110245764
ENSMUSG00000031173,Otc,-0.07354525211193999,-0.45555537317619355,0.2267267514257685,0.476158326006979
ENSMUSG00000079685,Ulbp1,-0.024161185929019988,-0.4555839176696839,0.22672751636722605,0.4761591292490632
ENSMUSG00000027665,Pik3ca,-0.16424332479728498,-0.45561757877018366,0.22672841848620098,0.47616007653540315
ENSMUSG00000060204,Gm5868,-0.15137865099046427,-0.45568995353445296,0.22673035835878413,0.47616211352729876
ENSMUSG00000033187,BC016579,-0.050354875324598536,-0.4557192491955829,0.22673114366275923,0.47616293814487415
ENSMUSG00000094230,Gm21847,-0.02297296008809,-0.456089107192663,0.2267410624748891,0.4761733533860217
ENSMUSG00000000394,Gcg,-0.025847558200840018,-0.4561708503398577,0.22674325573959464,0.4761756563912047
ENSMUSG00000037965,Zc3h7a,-0.19036269335728573,-0.45626332297172095,0.2267457373628125,0.4761782621695498
ENSMUSG00000017830,Dhx58,-0.09274697186002856,-0.45639023246728616,0.2267491439628815,0.4761818391779358
ENSMUSG00000097038,AC170864.1,-0.24042329268842563,-0.45639296269940854,0.22674921726023448,0.47618191614154615
ENSMUSG00000030048,Gkn3,-0.3064301610018567,-0.4567466104654134,0.2267587151946492,0.4761918890475238
ENSMUSG00000084792,1700056N10Rik,-0.018594090107128564,-0.45716139065920086,0.22676986433987892,0.47620359547138963
ENSMUSG00000067614,Krt86,-0.020218743749850013,-0.4571638523385611,0.22676993053916064,0.4762036649787154
ENSMUSG00000052551,Adarb2,-0.14932083709620003,-0.4571936379247276,0.22677073155897867,0.47620450602548764
ENSMUSG00000034057,Myrfl,-0.049761254797984295,-0.45722150476837103,0.22677148102556124,0.4762052929415645
ENSMUSG00000041957,Pkp2,-0.14672655653399969,-0.45723260565248613,0.2267717795917115,0.47620560642616494
ENSMUSG00000020903,Stx8,-0.111844822507571,-0.4574859754997142,0.2267785961242751,0.47621276350416636
ENSMUSG00000026331,Slco6c1,-0.03813484983116002,-0.45766449789720093,0.22678340126711546,0.4762178086412933
ENSMUSG00000097323,AC124453.1,-0.07668663340001419,-0.4579355496833811,0.22679070053265438,0.4762254723685561
ENSMUSG00000053228,Ceacam3,-0.03303238682971003,-0.45864707386519094,0.22680988202386854,0.4762456110284572
ENSMUSG00000022710,Usp7,-0.18370379917414237,-0.45875260594789635,0.2268127295267769,0.4762486005509905
ENSMUSG00000061451,Tmem151a,-0.2423349382383857,-0.4588065085800691,0.22681418419887828,0.4762501277678341
ENSMUSG00000021548,Ccnh,-0.2511205930682858,-0.45889240379400453,0.2268165026090079,0.476252561787344
ENSMUSG00000056162,Cndp1,-0.05988057471104001,-0.45901543310698617,0.22681982406696535,0.47625604885078926
ENSMUSG00000023045,Soat2,-0.046002084821057124,-0.45914053857596987,0.22682320248853705,0.47625959569182125
ENSMUSG00000062825,Actg1,-0.12542745121057308,-0.4591595704543687,0.2268237165172432,0.476260135343326
ENSMUSG00000046822,Slc39a3,-0.23567225294457161,-0.4592814548266477,0.22682700897629735,0.4762635919071469
ENSMUSG00000084826,AI847159,-0.048952077068400005,-0.4596108914524682,0.22683591241141648,0.47627293898710693
ENSMUSG00000073409,H2-Q6,-0.21818062354121992,-0.4597307209194453,0.22683915253539827,0.47627634051608975
ENSMUSG00000086320,Gm12840,-0.2779870973292572,-0.45986021404013183,0.2268426549089254,0.47628001733111314
ENSMUSG00000020918,Kat2a,-0.16661291947942836,-0.4600867249869158,0.22684878367516512,0.4762864512823823
ENSMUSG00000029661,Col1a2,-0.33950113341057087,-0.46021959697439435,0.22685238023193244,0.47629022689105477
ENSMUSG00000035279,Ssc5d,-0.09878972625667137,-0.46026874343268237,0.2268537107831626,0.4762916236752045
ENSMUSG00000078672,Mup20,-0.38696874703801426,-0.46031081122023565,0.22685484980507825,0.47629281939273266
ENSMUSG00000026409,Pfkfb2,-0.19773895661971475,-0.46051526955738087,0.2268603871747628,0.4762986323460974
ENSMUSG00000078912,Gm11011,-0.6683659218512001,-0.46077967340132153,0.22686755170194872,0.47630615333202314
ENSMUSG00000095546,Gm10230,-0.1416926672056143,-0.4613046847146098,0.226881790076061,0.4763210997594595
ENSMUSG00000031512,Tex29,-0.055255408705100026,-0.4614499164177771,0.2268857316414236,0.4763252372501625
ENSMUSG00000046598,Bdh1,-0.13133703924314277,-0.4616931821455654,0.22689233661429783,0.47633217045912174
ENSMUSG00000045053,Kcng3,-0.04630323405276429,-0.4616988974861572,0.226892491834893,0.47633233339223674
ENSMUSG00000079378,Gm8279,-0.11599891966467435,-0.46183657765854774,0.22689623161499378,0.47633625897573006
ENSMUSG00000093858,Gm19967,-0.20579621492926997,-0.4620205698819359,0.22690123110118993,0.47634150680073
ENSMUSG00000025900,Rp1,-0.002769310871090001,-0.4621217681484782,0.2269039817365619,0.47634439404338735
ENSMUSG00000080725,Gm6121,-0.1355078029481857,-0.46223733722090316,0.22690712371669117,0.47634769204509764
ENSMUSG00000037669,1110057K04Rik,-0.09158693830985731,-0.4624785968362032,0.22691368538170625,0.4763545794696491
ENSMUSG00000060491,4930522H14Rik,-0.06184202496539998,-0.4624923273833003,0.22691405892161326,0.4763549715512721
ENSMUSG00000085271,E130006D01Rik,-0.19888877688315698,-0.46253738618161655,0.22691528482535736,0.4763562583039687
ENSMUSG00000028974,Dffa,-0.15431158536028544,-0.46254007355278187,0.2269153579437836,0.476356335051591
ENSMUSG00000031518,Spata4,-0.10498353324742854,-0.46262562167474863,0.22691768577283458,0.47635877841479374
ENSMUSG00000038943,Prc1,-0.11018815027251427,-0.4627024340766284,0.22691977626314308,0.4763609726490438
ENSMUSG00000027439,Gzf1,-0.09615489523228504,-0.46281595763542177,0.22692286650260063,0.47636421622808806
ENSMUSG00000024600,Slc27a6,-0.07219868008686857,-0.4630118581390086,0.22692820091834606,0.47636981528886363
ENSMUSG00000085669,Gm14817,-0.08506303201160001,-0.46301518631629995,0.22692829156488079,0.4763699104318836
ENSMUSG00000007440,Pcdhac1,-0.0457794809948715,-0.46304413541754097,0.22692908005267665,0.47637073803150065
ENSMUSG00000094157,Gm7995,-0.06826827008457,-0.46324961451588037,0.22693467811163354,0.47637661373290935
ENSMUSG00000064325,Hhip,-0.11577400357974266,-0.46326839614449533,0.2269351899209624,0.4763771509224203
ENSMUSG00000036473,Tbc1d24,-0.1470196702210007,-0.4635221242472404,0.22694210617979715,0.4763844100931486
ENSMUSG00000049881,2810025M15Rik,-0.16589689148699982,-0.4635487255643928,0.22694283151231767,0.4763851713816433
ENSMUSG00000002963,Pnkp,-0.13517794729900023,-0.46408447674625763,0.22695744858833167,0.47640051279184376
ENSMUSG00000029685,Asb15,-0.002661340061130002,-0.46417805651929683,0.22696000348824882,0.4764031942464794
ENSMUSG00000028914,Casp9,-0.18510869285214238,-0.464221161992062,0.22696118052022615,0.47640442957662155
ENSMUSG00000013858,Tmem259,-0.27092259698014143,-0.4646329739779332,0.22697243091041197,0.4764162370348139
ENSMUSG00000022350,E430025E21Rik,-0.1434936321622846,-0.46464900172160767,0.2269728689778622,0.47641669678744697
ENSMUSG00000019792,Trmt11,-0.26183188770742927,-0.464667856389173,0.22697338432963934,0.4764172376495621
ENSMUSG00000087633,Gm14455,-0.017358315776039995,-0.4647803808494808,0.2269764603785005,0.4764204659526084
ENSMUSG00000073144,4930599N23Rik,-0.03314146090179,-0.4653824277689786,0.2269929310153699,0.47643775145906514
ENSMUSG00000068917,Clk2,-0.09851924982685745,-0.46574097824137783,0.22700275027234307,0.4764480562163551
ENSMUSG00000036737,Oxsr1,-0.11966894782157134,-0.4658924536971232,0.22700690084877512,0.4764524119455952
ENSMUSG00000052105,Soga2,-0.13991765316428584,-0.4659172055281186,0.22700757920157527,0.4764531238239238
ENSMUSG00000094841,Gm10610,-0.03196975007702002,-0.4660125003816656,0.22701019120465882,0.4764558649074002
ENSMUSG00000072679,D6Ertd474e,-0.024251798558010018,-0.46624880808303054,0.22701667063191985,0.47646266446797264
ENSMUSG00000045087,S1pr5,-0.2411250408974287,-0.4663799699551734,0.22702026843593578,0.47646643998915156
ENSMUSG00000046410,Kcnk6,-0.038961254830188585,-0.46654583550336975,0.2270248196197637,0.4764712159404424
ENSMUSG00000078933,Lrrc70,-0.05307454457294,-0.46663300475022834,0.22702721210496044,0.47647372656313425
ENSMUSG00000022760,Thap7,-0.2765996761444285,-0.4667051142633396,0.22702919159194077,0.4764758037843483
ENSMUSG00000026727,Rsu1,-0.1458736792414288,-0.46676768716194805,0.22703090953602773,0.47647760654203647
ENSMUSG00000066319,Rtp3,-0.043060343550329984,-0.46679208064782696,0.22703157932358695,0.4764783093946533
ENSMUSG00000057137,Tmem140,-0.029801764833168563,-0.46703350629990836,0.22703821018980044,0.47648526754748716
ENSMUSG00000058952,Cfi,-0.11954384076027999,-0.46712005116262395,0.22704058801895885,0.47648776271690213
ENSMUSG00000031221,Igbp1,-0.1968996202274278,-0.4676282842108715,0.22705456066589508,0.4765024246170161
ENSMUSG00000075520,Gm13318,-0.018279437149600036,-0.4676467303850636,0.22705506808489026,0.4765029570578658
ENSMUSG00000097072,AC120148.1,-0.028606157357617137,-0.46771742849653575,0.22705701304017178,0.476504997917306
ENSMUSG00000060887,Gm12960,-0.3332504622640857,-0.46773554654142285,0.22705751152778916,0.476505520983534
ENSMUSG00000048899,Rimkla,-0.1023837018660998,-0.4678834137416177,0.22706158056767467,0.4765097906314986
ENSMUSG00000037583,Nr0b2,-0.01579489316914999,-0.46813541481306303,0.22706851814848905,0.4765170701543535
ENSMUSG00000033392,Clasp2,-0.2000671242199985,-0.4683686584230851,0.22707494266586672,0.4765238112265396
ENSMUSG00000085143,Gm11520,-0.08852400666947141,-0.4685333803193235,0.22707948173293765,0.476528573889266
ENSMUSG00000028553,Angptl3,-0.056406157786291405,-0.46856109585911826,0.22708024561762136,0.4765293753984337
ENSMUSG00000004748,Mtfp1,-0.18562419669485752,-0.46903312824665355,0.22709326252468442,0.47654303323486374
ENSMUSG00000093506,Gm2350,-0.10289189964799997,-0.4691127329653675,0.2270954590199019,0.47654533784300307
ENSMUSG00000096146,Kcnj11,-0.12602467324849992,-0.4691707581617117,0.22709706031648422,0.47654701794941934
ENSMUSG00000029372,Ppbp,-0.05701052797322856,-0.46928684323845016,0.22710026446126877,0.47655037977245257
ENSMUSG00000070368,Prok1,-0.13812066649444277,-0.4693846950246712,0.22710296595205387,0.47655321418709773
ENSMUSG00000034683,Ppp1r1c,-0.029028034794801434,-0.4694067795248551,0.22710357573853895,0.4765538539751189
ENSMUSG00000028099,Polr3c,-0.07049597118871409,-0.46946689218927895,0.2271052356855379,0.4765555955872703
ENSMUSG00000097859,AC124446.1,-0.06518151961713001,-0.46978273224129885,0.22711396076348614,0.4765647498121175
ENSMUSG00000059327,Eda,-0.12718640938932863,-0.46992058878242726,0.22711777088847213,0.4765687472846621
ENSMUSG00000019301,Hsd17b1,-0.07201061142139711,-0.4699734886453423,0.22711923324929126,0.47657028154228337
ENSMUSG00000086732,Gm6117,-0.00579592063067999,-0.4700398706189834,0.2271210685417041,0.4765722070596481
ENSMUSG00000086563,Gm14136,-0.18787255297879998,-0.4701949561907229,0.22712535727275363,0.47657670659900453
ENSMUSG00000097583,AC160757.1,-0.16543099268381434,-0.4701958414509099,0.22712538175776933,0.47657673228743486
ENSMUSG00000002102,Psmc3,-0.11810946476457129,-0.4703561385231954,0.22712981610273178,0.47658138455329097
ENSMUSG00000033031,C330027C09Rik,-0.14870917308571852,-0.4704673541718224,0.22713289358199598,0.47658461324511514
ENSMUSG00000047686,Zcchc5,-0.024113606387760007,-0.4706792484253453,0.22713875898072577,0.47659076678081563
ENSMUSG00000020805,Slc13a5,-0.0919975914548572,-0.4707068177339348,0.22713952231493045,0.4765915676078737
ENSMUSG00000000561,Wdr77,-0.10013356884900038,-0.4707526868015339,0.22714079242874388,0.4765929001031634
ENSMUSG00000002279,Lmf1,-0.14240656853914313,-0.47125007616034176,0.22715457308022227,0.4766073573500752
ENSMUSG00000086121,Gm16068,-0.013709559865800025,-0.47132800126702595,0.22715673338896464,0.47660962368479787
ENSMUSG00000038248,Sobp,-0.13428120973557167,-0.47133960506756456,0.2271570551103434,0.4766099611950462
ENSMUSG00000067399,Trim43c,-0.05537840627904567,-0.47146233000129967,0.22716045820754951,0.4766135312887681
ENSMUSG00000017720,Trp53tg5,-0.05688705260570001,-0.4715492584822808,0.22716286922416523,0.4766160606024153
ENSMUSG00000027350,Chgb,-0.17485386442300044,-0.4717425063359859,0.22716823066854666,0.4766216850590693
ENSMUSG00000008601,Rab25,-0.044597856658335724,-0.47203628480345855,0.2271763854299259,0.4766302397350864
ENSMUSG00000050447,Lypd6,-0.1447486100567572,-0.47207213197052944,0.22717738083028324,0.4766312839399899
ENSMUSG00000097595,AC119806.1,-0.09284750979928577,-0.47217931295343946,0.22718035747140033,0.4766344065123712
ENSMUSG00000028672,Hmgcl,-0.1796087308122858,-0.47229236319303536,0.22718349784637915,0.47663770082357015
ENSMUSG00000085987,Gm13403,-0.06143232446459998,-0.47229592237545764,0.2271835967276151,0.4766378045514383
ENSMUSG00000037991,Rmi2,-0.008583346272219999,-0.47241628763740656,0.2271869411550452,0.47664131289161793
ENSMUSG00000044496,2510039O18Rik,-0.13741258418942848,-0.47246839303261223,0.22718838920180137,0.47664283190015705
ENSMUSG00000091412,Gm2895,-0.022992812910789993,-0.47248070048865576,0.22718873125825528,0.47664319071844014
ENSMUSG00000023781,Hes7,-0.05034221268127853,-0.47263876842553343,0.22719312517250684,0.47664779992412304
ENSMUSG00000056749,Nfil3,-0.12730953743208717,-0.4727204870536273,0.22719539733313668,0.4766501833977793
ENSMUSG00000050440,Hamp,-0.2722899512875143,-0.47292369118439576,0.22720104906264418,0.4766561119535175
ENSMUSG00000032978,Guca2b,-0.08844073204399999,-0.4729618061863294,0.22720210942816071,0.4766572242483698
ENSMUSG00000029831,Npvf,-0.1200820837042286,-0.4733174024443778,0.22721200629126828,0.47666760566590666
ENSMUSG00000052783,Grk4,-0.13819739737912873,-0.47374306829605073,0.22722386309426426,0.4766800426850953
ENSMUSG00000031682,1700011L22Rik,-0.09127227091079992,-0.4737481227300525,0.22722400394813758,0.4766801904297446
ENSMUSG00000050761,Gp1bb,-0.40871670471792987,-0.4740054308728492,0.2272311764395113,0.4766877137492756
ENSMUSG00000045757,Zfp764,-0.15730761408237987,-0.4742207331278232,0.2272371810051388,0.4766940119249861
ENSMUSG00000032053,Pou2af1,-0.025064600293420024,-0.4742391745964766,0.22723769544612868,0.4766945515171415
ENSMUSG00000049897,Gm711,-0.08018639065283001,-0.4744912335098236,0.22724472885659125,0.4767019287317718
ENSMUSG00000013415,Igf2bp1,-0.007047327478339997,-0.4745099192235416,0.22724525040846943,0.4767024757733795
ENSMUSG00000094526,Gm21451,-0.12407453579029715,-0.47456878354255255,0.2272468935517496,0.47670419921765905
ENSMUSG00000031959,Wdr59,-0.06613525128957143,-0.4750165856975048,0.22725940020982777,0.4767173168763935
ENSMUSG00000046787,Gm9814,-0.024774995402859976,-0.4750779006955355,0.2272611135934031,0.47671911393755034
ENSMUSG00000094806,Cyp2d10,-0.14104379848273713,-0.47516066724249195,0.22726342676884584,0.4767215400722374
ENSMUSG00000097797,AC103380.1,-0.10779210839384572,-0.47558641762486,0.22727533209046105,0.4767340265708554
ENSMUSG00000002020,Ltbp2,-0.18994971012971446,-0.47567891271970836,0.22727791995448918,0.47673674072226613
ENSMUSG00000026357,Rgs18,-0.04582279408574,-0.47568884826614954,0.22727819796503543,0.4767370322987668
ENSMUSG00000042719,Naa25,-0.1691447670907147,-0.4758198655985145,0.22728186455719462,0.47674087779127416
ENSMUSG00000061762,Tac1,-0.2558885266148576,-0.4758621015659208,0.22728304676921068,0.4767421176791607
ENSMUSG00000063011,Msln,-0.21551904279280254,-0.4759136993543143,0.22728449116704522,0.4767436325395917
ENSMUSG00000029528,Pxn,-0.20427736749442849,-0.4759654586125359,0.2272859402423138,0.47674515230080083
